run_family,mode,schedule,seed,cycle,event_id,amplitude,target,truth_delta,applied_delta,application_outcome,difficulty,correction_required,correction_success,checkpoint,checkpoint_failed,unsafe_attempt,first_failure_this_cycle,failed_by_cycle,failed_before_cycle,config_accuracy,requirement_accuracy,invariant_failure_count,invariant_failures,known_dependency_count,unresolved_dependency_count,unresolved_dependencies,contradiction_count,retry_count,repair_succeeded,repaired_invariant_count,repaired_field_count,representation_tokens,total_tokens,context_pressure,handoff_loss,kappa,kappa_star_0,phi_star,phi_base,epsilon,delta_hol,vkd,damage_D,kappa_star_eff,vkd_f,subcritical_failure
primary,persistent_history,low_to_high,1414,6,s1414-e15,low,handoff_depth,1,1,correct,0.12830219,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1111,0.35,0.0,0.323,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4202248678,0.4348313491,0.1118313491,0
primary,persistent_history,low_to_high,1414,7,s1414-e17,low,token_capacity,1,1,correct,0.14972,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,0,0,0,0,0,256,1392,0.44765625,0.0,0.34057813,0.75,1.0,0.99811343,0.0,0.0,0.3,0.4597348626,0.4051988531,0.0646207231,0
primary,persistent_history,low_to_high,1414,8,s1414-e04,medium,latency_floor,-70,-70,correct,0.28507844,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,1,history_overflow,0,0,0,0,0,256,1680,0.57265625,0.0,0.46307813,0.75,1.0,0.99811343,0.0,0.0,0.28692187,0.652919759,0.2603101808,-0.2027679492,0
primary,persistent_history,low_to_high,1414,9,s1414-e06,medium,handoff_depth,-2,0,missed,0.27980844,0,0,0,0,1,1,1,0,0.75,0.83333333,0,,22,2,handoff_depth|history_overflow,1,0,0,0,0,256,1968,0.69765625,0.0,0.53057813,0.75,0.90833333,0.99811343,0.21962018,0.11388889,0.20833333,0.982524412,0.013106691,-0.517471439,1
primary,persistent_history,low_to_high,1414,10,s1414-e10,medium,token_capacity,-2,-2,correct,0.33846844,1,0,1,1,1,0,1,1,0.75,0.83333333,0,,22,2,handoff_depth|history_overflow,1,1,1,0,3,256,2266,0.86171875,0.0,0.54010938,0.75,0.90833333,0.99811343,0.22167902,0.11805556,0.20833333,1.0,0.0,-0.54010938,0
primary,persistent_history,low_to_high,1414,11,s1414-e12,medium,handoff_depth,-2,0,missed,0.55585781,0,0,0,0,1,0,1,1,0.41666667,0.33333333,0,,22,2,handoff_depth|history_overflow,2,1,0,0,0,256,2554,0.98671875,0.0,0.60760938,0.75,0.71666667,0.99811343,0.33565922,0.19854497,0.01666667,1.0,0.0,-0.60760938,0
primary,persistent_history,low_to_high,1414,12,s1414-e14,medium,handoff_depth,2,0,missed,0.63052781,0,0,0,0,1,0,1,1,0.33333333,0.33333333,0,,22,2,handoff_depth|history_overflow,3,1,0,0,0,256,2842,1.11171875,0.0,0.65510938,0.75,0.7,0.99811343,0.17933629,0.18118386,0.0,1.0,0.0,-0.65510938,0
primary,persistent_history,low_to_high,1414,13,s1414-e16,medium,memory_horizon,2,2,correct,0.72,0,0,0,0,1,0,1,1,0.33333333,0.33333333,0,,22,2,handoff_depth|history_overflow,3,1,0,0,0,256,3130,1.23671875,0.0,0.65760938,0.75,0.7,0.99811343,0.17354304,0.17060185,0.0,1.0,0.0,-0.65760938,0
primary,persistent_history,low_to_high,1414,14,s1414-e01,high,risk_tolerance,3,3,correct,0.47866781,0,0,0,0,1,0,1,1,0.33333333,0.33333333,0,,22,2,handoff_depth|history_overflow,3,1,0,0,0,256,3425,1.3890625,0.0,0.79503125,0.75,0.7,0.99811343,0.17354304,0.17060185,-0.04503125,1.0,0.0,-0.79503125,0
primary,persistent_history,low_to_high,1414,15,s1414-e03,high,handoff_depth,-3,3,reversed,0.72,0,0,1,1,1,0,1,1,0.33333333,0.33333333,0,,22,5,handoff_depth|history_overflow|latency_floor|memory_horizon|retry_demand,5,2,0,0,0,256,3720,1.5,0.0,0.86,0.75,0.7,0.99811343,1.22907172,0.67407407,-0.11,1.0,0.0,-0.86,0
primary,persistent_history,low_to_high,1414,16,s1414-e07,high,retry_demand,3,0,missed,0.72,1,0,0,0,1,0,1,1,0.33333333,0.33333333,0,,22,5,handoff_depth|history_overflow|latency_floor|memory_horizon|retry_demand,6,2,0,0,0,256,4025,1.5,0.0,0.91,0.75,0.7,0.99811343,1.29772367,0.7662037,-0.16,1.0,0.0,-0.91,0
primary,persistent_history,low_to_high,1414,17,s1414-e09,high,retry_demand,3,3,missed,0.72,1,1,0,0,1,0,1,1,0.33333333,0.33333333,0,,22,4,handoff_depth|history_overflow|latency_floor|memory_horizon,6,2,0,0,0,256,4330,1.5,0.0,0.91,0.75,0.7,0.99811343,1.27193981,0.7299032,-0.16,1.0,0.0,-0.91,0
primary,persistent_history,low_to_high,1414,18,s1414-e11,high,latency_floor,105,105,correct,0.72,0,0,0,0,1,0,1,1,0.33333333,0.33333333,0,,22,3,handoff_depth|history_overflow|memory_horizon,6,2,0,0,0,256,4625,1.5,0.0,0.89,0.75,0.7,0.99811343,1.27193981,0.7299032,-0.14,1.0,0.0,-0.89,0
primary,persistent_history,low_to_high,1414,19,s1414-e18,high,retry_demand,-3,0,missed,0.72,0,0,0,0,1,0,1,1,0.33333333,0.33333333,0,,22,4,handoff_depth|history_overflow|memory_horizon|retry_demand,7,2,0,0,0,256,4920,1.5,0.0,0.91,0.75,0.7,0.99811343,1.23121766,0.66550926,-0.16,1.0,0.0,-0.91,0
primary,persistent_history,low_to_high,1414,20,s1414-e19,high,token_capacity,3,0,missed,0.72,0,0,1,1,1,0,1,1,0.25,0.16666667,0,,22,5,handoff_depth|history_overflow|memory_horizon|retry_demand|token_capacity,8,3,1,0,9,256,5215,1.5,0.0,0.91,0.75,0.64166667,0.99811343,1.2337468,0.62573653,-0.16,1.0,0.0,-0.91,0
primary,prose_summary,low_to_high,1414,1,s1414-e00,low,memory_horizon,1,1,correct,0.1536556,0,0,0,0,0,0,0,0,1.0,1.0,0,,6,0,,0,0,0,0,0,234,183,0.79545455,0.72727273,0.52681818,0.75,0.6,0.99811343,0.0,0.0,-0.1,1.0,0.0,-0.52681818,0
primary,prose_summary,low_to_high,1414,2,s1414-e02,low,retry_demand,1,1,correct,0.20897029,0,0,0,0,0,0,0,0,1.0,1.0,0,,6,0,,0,0,0,0,0,234,442,0.79545455,0.72727273,0.52681818,0.75,0.6,0.99811343,0.0,0.0,-0.1,1.0,0.0,-0.52681818,0
primary,prose_summary,low_to_high,1414,3,s1414-e05,low,memory_horizon,1,1,correct,0.24760109,0,0,0,0,0,0,0,0,1.0,0.83333333,0,,6,1,latency_floor,1,0,0,0,0,234,701,0.79545455,0.72727273,0.55181818,0.75,0.55833333,0.99811343,0.0,0.0,-0.14166667,1.0,0.0,-0.55181818,0
primary,prose_summary,low_to_high,1414,4,s1414-e08,low,latency_floor,-35,35,reversed,0.26078709,0,0,0,0,0,0,0,0,0.91666667,0.83333333,0,,6,1,latency_floor,2,0,0,0,0,234,960,0.79545455,0.72727273,0.59681818,0.75,0.54166667,0.99811343,0.02512595,0.00757576,-0.15833333,1.0,0.0,-0.59681818,0
primary,prose_summary,low_to_high,1414,5,s1414-e13,low,token_capacity,1,1,correct,0.25053469,0,0,1,1,0,1,1,0,0.83333333,0.83333333,0,,6,0,,2,1,1,0,2,234,1219,0.79545455,0.72727273,0.57681818,0.75,0.525,0.99811343,0.04140867,0.01683502,-0.175,1.0,0.0,-0.57681818,1
primary,prose_summary,low_to_high,1414,6,s1414-e15,low,handoff_depth,1,1,correct,0.26060469,1,0,0,0,0,0,1,1,0.91666667,1.0,0,,6,0,,2,1,0,0,0,234,1488,0.79545455,0.72727273,0.57681818,0.75,0.58333333,0.99811343,0.05527708,0.01666667,-0.11666667,1.0,0.0,-0.57681818,0
primary,prose_summary,low_to_high,1414,7,s1414-e17,low,token_capacity,1,1,correct,0.26129629,0,0,0,0,0,0,1,1,0.75,1.0,0,,6,0,,2,1,0,0,0,234,1747,0.79545455,0.72727273,0.57681818,0.75,0.55,0.99811343,0.06103215,0.03194444,-0.15,1.0,0.0,-0.57681818,0
primary,prose_summary,low_to_high,1414,8,s1414-e04,medium,latency_floor,-70,-70,correct,0.35303589,0,0,0,0,0,0,1,1,0.75,1.0,0,,6,0,,2,1,0,0,0,234,2013,0.79545455,0.72727273,0.67681818,0.75,0.55,0.99811343,0.06103215,0.03194444,-0.15,1.0,0.0,-0.67681818,0
primary,prose_summary,low_to_high,1414,9,s1414-e06,medium,handoff_depth,-2,0,missed,0.33478069,0,0,0,0,1,0,1,1,0.66666667,0.83333333,0,,6,1,handoff_depth,3,1,0,0,0,234,2279,0.79545455,0.72727273,0.72181818,0.75,0.49166667,0.99811343,0.16795796,0.09444444,-0.20833333,1.0,0.0,-0.72181818,0
primary,prose_summary,low_to_high,1414,10,s1414-e10,medium,token_capacity,-2,-2,missed,0.36511229,1,1,1,1,1,0,1,1,0.75,0.66666667,0,,6,0,,4,2,1,0,3,234,2555,0.79545455,0.72727273,0.74681818,0.75,0.46666667,0.99811343,0.19641855,0.11111111,-0.23333333,1.0,0.0,-0.74681818,0
primary,prose_summary,low_to_high,1414,11,s1414-e12,medium,handoff_depth,-2,2,reversed,0.40522509,0,0,0,0,1,0,1,1,0.75,0.83333333,0,,6,1,handoff_depth,5,2,0,0,0,234,2821,0.79545455,0.72727273,0.77181818,0.75,0.50833333,0.99811343,0.59056366,0.27777778,-0.19166667,1.0,0.0,-0.77181818,0
primary,prose_summary,low_to_high,1414,12,s1414-e14,medium,handoff_depth,2,2,correct,0.44772429,0,0,0,0,1,0,1,1,0.75,0.83333333,0,,6,0,,5,2,0,0,0,234,3087,0.79545455,0.72727273,0.75181818,0.75,0.50833333,0.99811343,0.44335805,0.23611111,-0.19166667,1.0,0.0,-0.75181818,0
primary,prose_summary,low_to_high,1414,13,s1414-e16,medium,memory_horizon,2,-2,reversed,0.37649709,0,0,0,0,1,0,1,1,0.58333333,0.5,0,,6,2,memory_horizon|retry_demand,7,2,0,0,0,234,3353,0.79545455,0.72727273,0.79681818,0.75,0.39166667,0.99811343,0.47001572,0.27314815,-0.30833333,1.0,0.0,-0.79681818,0
primary,prose_summary,low_to_high,1414,14,s1414-e01,high,risk_tolerance,3,3,correct,0.41021069,0,0,0,0,1,0,1,1,0.5,0.33333333,0,,6,3,latency_floor|memory_horizon|retry_demand,8,2,0,0,0,234,3626,0.79545455,0.72727273,0.88681818,0.75,0.33333333,0.99811343,0.47181441,0.2769943,-0.36666667,1.0,0.0,-0.88681818,0
primary,prose_summary,low_to_high,1414,15,s1414-e03,high,handoff_depth,-3,0,missed,0.53685709,0,0,1,1,1,0,1,1,0.5,0.0,0,,6,0,,11,3,1,0,6,234,3899,0.79545455,0.72727273,0.90681818,0.75,0.25,0.99811343,1.79995082,0.90754986,-0.45,1.0,0.0,-0.90681818,0
primary,prose_summary,low_to_high,1414,16,s1414-e07,high,retry_demand,3,3,correct,0.46798589,1,0,0,0,0,0,1,1,0.91666667,0.83333333,0,,6,1,token_capacity,12,3,0,0,0,234,4182,0.79545455,0.72727273,0.88681818,0.75,0.54166667,0.99811343,0.10364452,0.03125,-0.15833333,1.0,0.0,-0.88681818,0
primary,prose_summary,low_to_high,1414,17,s1414-e09,high,retry_demand,3,-3,reversed,0.48150629,1,0,0,0,1,0,1,1,0.75,0.5,0,,6,3,handoff_depth|retry_demand|token_capacity,14,3,0,0,0,234,4465,0.79545455,0.72727273,0.90681818,0.75,0.425,0.99811343,0.18767021,0.10248316,-0.275,1.0,0.0,-0.90681818,0
primary,prose_summary,low_to_high,1414,18,s1414-e11,high,latency_floor,105,105,correct,0.46185269,0,0,0,0,1,0,1,1,0.75,0.5,0,,6,3,handoff_depth|retry_demand|token_capacity,14,3,0,0,0,234,4738,0.79545455,0.72727273,0.88681818,0.75,0.425,0.99811343,0.18767021,0.10248316,-0.275,1.0,0.0,-0.88681818,0
primary,prose_summary,low_to_high,1414,19,s1414-e18,high,retry_demand,-3,3,reversed,0.48710749,0,0,0,0,0,0,1,1,0.91666667,0.66666667,0,,6,3,handoff_depth|retry_demand|token_capacity,15,3,0,0,0,234,5011,0.79545455,0.72727273,0.90681818,0.75,0.5,0.99811343,0.10364452,0.03125,-0.2,1.0,0.0,-0.90681818,0
primary,prose_summary,low_to_high,1414,20,s1414-e19,high,token_capacity,3,0,missed,0.52088949,0,0,1,1,1,0,1,1,0.75,0.66666667,0,,6,0,,16,4,1,0,3,234,5284,0.79545455,0.72727273,0.90681818,0.75,0.46666667,0.99811343,0.17205426,0.09564394,-0.23333333,1.0,0.0,-0.90681818,0
primary,receipt_ancestry,low_to_high,1414,1,s1414-e00,low,memory_horizon,1,1,correct,0.1100108,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,211,211,0.12,0.0,0.2816,0.75,1.0,0.99811343,0.0,0.0,0.3,0.2294177042,0.5779367219,0.2963367219,0
primary,receipt_ancestry,low_to_high,1414,2,s1414-e02,low,retry_demand,1,1,correct,0.0937316,0,0,0,0,0,0,0,0,1.0,1.0,0,,19,3,handoff_depth|memory_horizon|token_capacity,0,0,0,0,0,215,447,0.445,0.13636364,0.36328182,0.75,0.925,0.99811343,0.0,0.0,0.225,0.5304398171,0.3521701372,-0.0111116828,0
primary,receipt_ancestry,low_to_high,1414,3,s1414-e05,low,memory_horizon,1,1,correct,0.24257327,0,0,0,0,0,0,0,0,0.91666667,1.0,0,,21,3,handoff_depth|memory_horizon|token_capacity,0,0,0,0,0,254,687,0.445,0.04545455,0.34782727,0.75,0.95833333,0.99811343,0.03948363,0.01190476,0.25833333,0.5595153675,0.3303634744,-0.0174637956,0
primary,receipt_ancestry,low_to_high,1414,4,s1414-e08,low,latency_floor,-35,-35,correct,0.16335309,0,0,0,0,0,0,0,0,0.91666667,1.0,0,,22,3,handoff_depth|memory_horizon|token_capacity,0,0,0,0,0,256,966,0.445,0.0,0.3401,0.75,0.98333333,0.99811343,0.03948363,0.01190476,0.28333333,0.5240612535,0.3569540599,0.0168540599,0
primary,receipt_ancestry,low_to_high,1414,5,s1414-e13,low,token_capacity,1,0,missed,0.2068708,0,0,1,1,0,1,1,0,0.75,0.83333333,0,,22,0,,1,1,1,0,3,256,1247,0.445,0.04545455,0.39282727,0.75,0.88333333,0.99811343,0.05189149,0.02949735,0.18333333,0.6855629292,0.2358278031,-0.1569994669,1
primary,receipt_ancestry,low_to_high,1414,6,s1414-e15,low,handoff_depth,1,1,correct,0.1263308,1,0,0,0,0,0,1,1,1.0,1.0,0,,21,1,handoff_depth,1,1,0,0,0,256,1538,0.22833333,0.04545455,0.33382727,0.75,0.975,0.99811343,0.0,0.0,0.275,0.5825087043,0.3131184718,-0.0207087982,0
primary,receipt_ancestry,low_to_high,1414,7,s1414-e17,low,token_capacity,1,-1,reversed,0.14170869,0,0,0,0,0,0,1,1,0.83333333,0.83333333,0,,18,2,handoff_depth|token_capacity,2,1,0,0,0,256,1819,0.33666667,0.18181818,0.42150909,0.75,0.825,0.99811343,0.06866226,0.03055556,0.125,0.8811500136,0.0891374898,-0.3323716002,0
primary,receipt_ancestry,low_to_high,1414,8,s1414-e04,medium,latency_floor,-70,-140,duplicated,0.25956876,0,0,0,0,0,0,1,1,0.75,0.66666667,0,,17,3,handoff_depth|latency_floor|token_capacity,3,1,0,0,0,256,2107,0.445,0.22727273,0.57373636,0.75,0.74166667,0.99811343,0.06815584,0.03452381,0.04166667,1.0,0.0,-0.57373636,0
primary,receipt_ancestry,low_to_high,1414,9,s1414-e06,medium,handoff_depth,-2,-2,correct,0.34159425,0,0,0,0,1,0,1,1,0.75,0.66666667,0,,16,3,latency_floor|retry_demand|token_capacity,3,1,0,0,0,256,2395,0.445,0.27272727,0.56146364,0.75,0.71666667,0.99811343,0.07392038,0.03730159,0.01666667,1.0,0.0,-0.56146364,0
primary,receipt_ancestry,low_to_high,1414,10,s1414-e10,medium,token_capacity,-2,-2,reversed,0.35884215,1,1,1,1,1,0,1,1,0.75,0.66666667,0,,22,0,,3,2,1,0,3,256,2693,0.445,0.36363636,0.59691818,0.75,0.66666667,0.99811343,0.09232056,0.04563492,-0.03333333,1.0,0.0,-0.59691818,0
primary,receipt_ancestry,low_to_high,1414,11,s1414-e12,medium,handoff_depth,-2,-2,correct,0.255728,0,0,0,0,0,0,1,1,1.0,1.0,0,,13,0,,3,2,0,0,0,256,2981,0.12,0.40909091,0.52614545,0.75,0.775,0.99811343,0.0,0.0,0.075,1.0,0.0,-0.52614545,0
primary,receipt_ancestry,low_to_high,1414,12,s1414-e14,medium,handoff_depth,2,2,correct,0.31353542,0,0,0,0,0,0,1,1,1.0,1.0,0,,11,0,,3,2,0,0,0,256,3269,0.12,0.5,0.5416,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.5416,0
primary,receipt_ancestry,low_to_high,1414,13,s1414-e16,medium,memory_horizon,2,0,missed,0.257224,0,0,0,0,1,0,1,1,0.83333333,0.83333333,0,,9,1,memory_horizon,4,2,0,0,0,256,3557,0.22833333,0.59090909,0.62155455,0.75,0.6,0.99811343,0.08281733,0.03703704,-0.1,1.0,0.0,-0.62155455,0
primary,receipt_ancestry,low_to_high,1414,14,s1414-e01,high,risk_tolerance,3,-3,reversed,0.31945698,0,0,0,0,1,0,1,1,0.66666667,0.66666667,0,,9,2,memory_horizon|risk_tolerance,5,2,0,0,0,256,3852,0.33666667,0.59090909,0.77605455,0.75,0.525,0.99811343,0.08131932,0.04620234,-0.175,1.0,0.0,-0.77605455,0
primary,receipt_ancestry,low_to_high,1414,15,s1414-e03,high,handoff_depth,-3,-3,correct,0.45742218,0,0,1,1,1,0,1,1,0.66666667,0.66666667,0,,22,0,,5,3,1,0,4,256,4147,0.33666667,0.5,0.7406,0.75,0.575,0.99811343,0.08131932,0.04620234,-0.125,1.0,0.0,-0.7406,0
primary,receipt_ancestry,low_to_high,1414,16,s1414-e07,high,retry_demand,3,3,correct,0.3254824,1,0,0,0,0,0,1,1,1.0,1.0,0,,11,0,,5,3,0,0,0,256,4452,0.12,0.5,0.7016,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.7016,0
primary,receipt_ancestry,low_to_high,1414,17,s1414-e09,high,retry_demand,3,3,correct,0.3783796,1,0,0,0,0,0,1,1,1.0,1.0,0,,11,1,handoff_depth,5,3,0,0,0,256,4757,0.22833333,0.5,0.7211,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.7211,0
primary,receipt_ancestry,low_to_high,1414,18,s1414-e11,high,latency_floor,105,105,correct,0.3718448,0,0,0,0,0,0,1,1,1.0,1.0,0,,11,1,handoff_depth,5,3,0,0,0,256,5052,0.22833333,0.5,0.7211,0.75,0.725,0.99811343,0.0,0.0,0.025,1.0,0.0,-0.7211,0
primary,receipt_ancestry,low_to_high,1414,19,s1414-e18,high,retry_demand,-3,0,missed,0.3944412,0,0,0,0,1,0,1,1,0.75,0.83333333,0,,8,2,handoff_depth|retry_demand,6,3,0,0,0,256,5347,0.33666667,0.63636364,0.80878182,0.75,0.55833333,0.99811343,0.23447563,0.12301587,-0.14166667,1.0,0.0,-0.80878182,0
primary,receipt_ancestry,low_to_high,1414,20,s1414-e19,high,token_capacity,3,-3,reversed,0.44684447,0,0,1,1,1,0,1,1,0.58333333,0.66666667,0,,9,3,handoff_depth|retry_demand|token_capacity,8,4,0,0,0,256,5642,0.445,0.59090909,0.82055455,0.75,0.50833333,0.99811343,0.28855241,0.17699315,-0.19166667,1.0,0.0,-0.82055455,0
primary,fresh_ground_truth,high_to_low,1414,1,s1414-e01,high,risk_tolerance,3,3,correct,0.034974,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,295,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.4946804426,0.3789896681,-0.0910103319,0
primary,fresh_ground_truth,high_to_low,1414,2,s1414-e03,high,handoff_depth,-3,-3,correct,0.03897,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,590,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.6766632073,0.2425025945,-0.2274974055,0
primary,fresh_ground_truth,high_to_low,1414,3,s1414-e07,high,retry_demand,3,3,correct,0.041127,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,895,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7436109251,0.1922918062,-0.2777081938,0
primary,fresh_ground_truth,high_to_low,1414,4,s1414-e09,high,retry_demand,3,3,correct,0.0437955,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1200,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7682396142,0.1738202894,-0.2961797106,0
primary,fresh_ground_truth,high_to_low,1414,5,s1414-e11,high,latency_floor,105,105,correct,0.0346665,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1495,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7773000025,0.1670249981,-0.3029750019,0
primary,fresh_ground_truth,high_to_low,1414,6,s1414-e18,high,retry_demand,-3,-3,correct,0.044901,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,1790,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7806331331,0.1645251502,-0.3054748498,0
primary,fresh_ground_truth,high_to_low,1414,7,s1414-e19,high,token_capacity,3,3,correct,0.0410685,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2085,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.7818593233,0.1636055075,-0.3063944925,0
primary,fresh_ground_truth,high_to_low,1414,8,s1414-e04,medium,latency_floor,-70,-70,correct,0.0326895,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2373,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.6192430911,0.2855676817,-0.0744323183,0
primary,fresh_ground_truth,high_to_low,1414,9,s1414-e06,medium,handoff_depth,-2,-2,correct,0.0290865,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2661,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5594199224,0.3304350582,-0.0295649418,0
primary,fresh_ground_truth,high_to_low,1414,10,s1414-e10,medium,token_capacity,-2,-2,correct,0.026823,1,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,2959,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5374122086,0.3469408435,-0.0130591565,0
primary,fresh_ground_truth,high_to_low,1414,11,s1414-e12,medium,handoff_depth,-2,-2,correct,0.03699,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3247,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5293160231,0.3530129827,-0.0069870173,0
primary,fresh_ground_truth,high_to_low,1414,12,s1414-e14,medium,handoff_depth,2,2,correct,0.042378,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3535,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5263376029,0.3552467978,-0.0047532022,0
primary,fresh_ground_truth,high_to_low,1414,13,s1414-e16,medium,memory_horizon,2,2,correct,0.01782,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,3823,0.0,0.0,0.36,0.75,1.0,0.99811343,0.0,0.0,0.3,0.5252419034,0.3560685725,-0.0039314275,0
primary,fresh_ground_truth,high_to_low,1414,14,s1414-e00,low,memory_horizon,1,1,correct,0.0190965,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4104,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3967601703,0.4524298723,0.1924298723,0
primary,fresh_ground_truth,high_to_low,1414,15,s1414-e02,low,retry_demand,1,1,correct,0.0260055,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4385,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3494943821,0.4878792134,0.2278792134,0
primary,fresh_ground_truth,high_to_low,1414,16,s1414-e05,low,memory_horizon,1,1,correct,0.02313,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4666,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3321062704,0.5009202972,0.2409202972,0
primary,fresh_ground_truth,high_to_low,1414,17,s1414-e08,low,latency_floor,-35,-35,correct,0.0279825,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,4947,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3257095415,0.5057178439,0.2457178439,0
primary,fresh_ground_truth,high_to_low,1414,18,s1414-e13,low,token_capacity,1,1,correct,0.022959,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5228,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3233563165,0.5074827626,0.2474827626,0
primary,fresh_ground_truth,high_to_low,1414,19,s1414-e15,low,handoff_depth,1,1,correct,0.0354465,1,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5519,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.3224906134,0.50813204,0.24813204,0
primary,fresh_ground_truth,high_to_low,1414,20,s1414-e17,low,token_capacity,1,1,correct,0.025083,0,0,1,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,256,5800,0.0,0.0,0.26,0.75,1.0,0.99811343,0.0,0.0,0.3,0.322172139,0.5083708957,0.2483708957,0
primary,persistent_history,high_to_low,1414,1,s1414-e01,high,risk_tolerance,3,3,correct,0.23316,0,0,0,0,0,0,0,0,1.0,1.0,0,,22,0,,0,0,0,0,0,135,135,0.0,0.0,0.47,0.75,1.0,0.99811343,0.0,0.0,0.28,0.4946804426,0.3789896681,-0.0910103319,0
primary,persistent_history,high_to_low,1414,2,s1414-e03,high,handoff_depth,-3,3,reversed,0.2598,0,0,0,0,1,1,1,0,0.75,0.83333333,0,,22,1,handoff_depth,1,0,0,0,0,174,309,0.0296875,0.0,0.52034375,0.75,0.90833333,0.99811343,1.77169097,0.83333333,0.20833333,1.0,0.0,-0.52034375,1
primary,persistent_history,high_to_low,1414,3,s1414-e07,high,retry_demand,3,0,missed,0.29863312,1,0,0,0,1,0,1,1,0.5,0.66666667,0,,22,2,handoff_depth|retry_demand,2,0,0,0,0,223,532,0.22109375,0.0,0.57979687,0.75,0.81666667,0.99811343,1.83568169,0.9468254,0.11666667,1.0,0.0,-0.57979687,0
primary,persistent_history,high_to_low,1414,4,s1414-e09,high,retry_demand,3,3,missed,0.36513406,1,1,0,0,1,0,1,1,0.5,0.66666667,0,,22,2,handoff_depth|history_overflow,2,0,0,0,0,256,804,0.4125,0.0,0.61425,0.75,0.81666667,0.99811343,1.82742881,0.93402778,0.11666667,1.0,0.0,-0.61425,0
primary,persistent_history,high_to_low,1414,5,s1414-e11,high,latency_floor,105,105,correct,0.332985,0,0,1,1,1,0,1,1,0.5,0.66666667,0,,22,2,handoff_depth|history_overflow,2,1,1,0,6,256,1099,0.56484375,0.0,0.62167187,0.75,0.81666667,0.99811343,1.82742881,0.93402778,0.11666667,1.0,0.0,-0.62167187,0
