world,mode,seed,declared_horizon,n_f,failed,first_failure_cycle,survival_160,survival_320,mean_active_context_tokens_160,mean_active_context_tokens_320,mean_checkpoint_accuracy_160,mean_checkpoint_accuracy_320,critical_omission_rate_160,critical_omission_rate_320,mean_epsilon_160,mean_epsilon_320,minimum_margin_160,minimum_margin_320,restorations,pruned_tokens,ecc_corrections,external_retrievals,quarantines,final_config_accuracy,final_requirement_accuracy
main,ecc_digest,8186,320,321,0,,1,1,731.9625,743.28125,0.96875,0.9609375,0.59375,0.6875,0.5772614937990703,0.6365303482113686,-0.13082586006945118,-0.13082586006945118,0,0,9,32,0,1.0,1.0
main,restoration_stack,8186,320,321,0,,1,1,651.6375,626.609375,0.9791666666666666,0.9791666666666666,0.59375,0.625,0.42287973032544757,0.42321574599334316,0.2500122499520183,0.2172053003456066,9,240,7,83,1,1.0,1.0
main,sham_retirement_85,8186,320,230,1,230,1,0,701.9625,695.796875,0.921875,0.91796875,0.75,0.8125,0.6243495134757844,0.6929895821078438,-0.25783350798699356,-0.3982845547939944,3,0,0,32,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8186,320,230,1,230,1,0,731.9625,743.28125,0.9296875,0.9244791666666666,0.6875,0.734375,0.10720510484311992,0.11447956860109294,0.2987127408108995,0.2987127408108995,0,0,0,32,0,1.0,1.0
pressure_disabled_null,restoration_stack,8186,320,321,0,,1,1,724.0875,731.84375,0.96875,0.9622395833333334,0.5625,0.671875,0.09678091019099087,0.10277363972831983,0.42067423992231034,0.360704907222098,0,240,6,32,0,1.0,1.0
main,capsule_baseline,8187,320,135,1,135,0,0,720.79375,739.46875,0.9322916666666666,0.8984375,0.84375,0.859375,0.6327541966315132,0.6935165735605979,-0.25353022935751324,-0.25353022935751324,0,0,0,28,2,1.0,1.0
main,scheduled_prune_80,8187,320,135,1,135,0,0,712.91875,728.03125,0.9322916666666666,0.8984375,0.84375,0.859375,0.6165926965870197,0.6652380880522408,-0.24500781291375806,-0.24500781291375806,0,240,0,28,2,1.0,1.0
main,fixed_retirement_85,8187,320,135,1,135,0,0,690.23125,692.109375,0.9322916666666666,0.921875,0.8125,0.796875,0.585778506305241,0.5978968293148286,-0.20524559811358922,-0.20524559811358922,3,0,0,46,2,1.0,1.0
main,telemetry_breaker,8187,320,135,1,135,0,0,660.60625,638.475,0.9348958333333334,0.9205729166666666,0.78125,0.796875,0.4865996383357373,0.48222668854563333,-0.018608152262237443,-0.12967692786635499,8,0,0,76,4,1.0,1.0
main,ecc_digest,8187,320,135,1,135,0,0,720.79375,739.46875,0.953125,0.9375,0.75,0.75,0.6029911527541547,0.6306650496766567,-0.2219028188608394,-0.2219028188608394,0,0,9,29,2,1.0,1.0
main,restoration_stack,8187,320,170,1,170,1,0,645.35625,653.7125,0.96875,0.9544270833333334,0.65625,0.671875,0.46626487819488893,0.4559215746784133,-0.1379106785798827,-0.1379106785798827,6,240,5,61,2,1.0,1.0
main,sham_retirement_85,8187,320,135,1,135,0,0,690.23125,692.109375,0.9322916666666666,0.8984375,0.84375,0.859375,0.6327541966315132,0.6935165735605979,-0.25353022935751324,-0.25353022935751324,3,0,0,28,2,1.0,1.0
pressure_disabled_null,capsule_baseline,8187,320,135,1,135,0,0,720.79375,739.46875,0.9401041666666666,0.91015625,0.75,0.796875,0.104830507591487,0.1152580136206316,0.45272644269062856,0.33811227233488783,0,0,0,30,2,1.0,1.0
pressure_disabled_null,restoration_stack,8187,320,135,1,135,0,0,712.91875,728.03125,0.9609375,0.9440104166666666,0.65625,0.6875,0.09727620215961057,0.10302366189381709,0.46007561816779485,0.46007561816779485,0,240,8,31,2,1.0,1.0
main,capsule_baseline,8188,320,190,1,190,1,0,737.275,743.521875,0.8984375,0.87890625,0.875,0.9375,0.6980137703414593,0.7326063716800825,-0.38965572646710966,-0.467962018605635,0,0,0,29,2,1.0,1.0
main,scheduled_prune_80,8188,320,190,1,190,1,0,729.4,732.084375,0.8984375,0.89453125,0.875,0.9375,0.6794070587256872,0.6895730452874778,-0.38087254224467704,-0.38087254224467704,0,240,0,29,2,1.0,1.0
main,fixed_retirement_85,8188,320,321,0,,1,1,707.275,697.428125,0.8984375,0.9114583333333334,0.90625,0.90625,0.6621447266502775,0.6194953815911359,-0.36579153412423304,-0.36579153412423304,3,0,0,46,2,1.0,1.0
main,telemetry_breaker,8188,320,321,0,,1,1,618.51875,616.48125,0.9635416666666666,0.953125,0.625,0.6875,0.4395839849195841,0.43079667025863877,-0.28912552768352007,-0.28912552768352007,9,0,0,80,1,1.0,1.0
main,ecc_digest,8188,320,321,0,,1,1,737.275,743.521875,0.9244791666666666,0.9427083333333334,0.6875,0.71875,0.6493278831333497,0.6395377340159657,-0.34606853929631676,-0.34606853929631676,0,0,11,30,1,1.0,1.0
main,restoration_stack,8188,320,321,0,,1,1,645.75,649.065625,0.9869791666666666,0.9817708333333334,0.5,0.59375,0.4222596823717389,0.43248974429414827,0.196028941388373,0.196028941388373,6,240,7,64,3,1.0,1.0
main,sham_retirement_85,8188,320,190,1,190,1,0,707.275,697.428125,0.8984375,0.87890625,0.875,0.9375,0.6980137703414593,0.7326063716800825,-0.38965572646710966,-0.467962018605635,3,0,0,29,2,1.0,1.0
pressure_disabled_null,capsule_baseline,8188,320,321,0,,1,1,737.275,743.521875,0.9505208333333334,0.9388020833333334,0.78125,0.84375,0.10247557553828701,0.10881023984383878,0.5836969141382056,0.4201268120454582,0,0,0,29,1,1.0,1.0
pressure_disabled_null,restoration_stack,8188,320,321,0,,1,1,729.4,732.084375,0.9817708333333334,0.9765625,0.5625,0.65625,0.09281981772609434,0.094865313861263,0.5895938282833846,0.540705953293009,0,240,8,29,1,1.0,1.0
main,capsule_baseline,8189,320,321,0,,1,1,738.39375,746.54375,0.8776041666666666,0.9348958333333334,0.875,0.765625,0.6739750789364967,0.6223535531298616,-0.4042755401469913,-0.4042755401469913,0,0,0,30,1,1.0,1.0
main,scheduled_prune_80,8189,320,321,0,,1,1,730.51875,735.10625,0.8776041666666666,0.9348958333333334,0.875,0.765625,0.6493004590458133,0.5909611083039955,-0.40362324733108634,-0.40362324733108634,0,240,0,30,1,1.0,1.0
main,fixed_retirement_85,8189,320,321,0,,1,1,706.51875,699.434375,0.8776041666666666,0.9348958333333334,0.84375,0.75,0.6217957755355752,0.550029551960628,-0.4022035264359034,-0.4022035264359034,3,0,0,47,1,1.0,1.0
main,telemetry_breaker,8189,320,321,0,,1,1,648.375,698.309375,0.9557291666666666,0.9739583333333334,0.75,0.703125,0.4758331636853049,0.48352290400284825,0.06871036916409667,0.06871036916409667,5,0,0,61,0,1.0,1.0
main,ecc_digest,8189,320,321,0,,1,1,738.39375,746.54375,0.9583333333333334,0.9778645833333334,0.65625,0.609375,0.5984797011534987,0.5726931202975154,-0.2652688067379776,-0.2652688067379776,0,0,8,31,0,1.0,1.0
main,restoration_stack,8189,320,321,0,,1,1,650.1125,689.234375,0.9817708333333334,0.9895833333333334,0.59375,0.578125,0.45481938634159447,0.45618152446240545,0.043183452669272926,0.043183452669272926,4,240,7,55,0,1.0,1.0
main,sham_retirement_85,8189,320,321,0,,1,1,706.51875,699.434375,0.8776041666666666,0.9348958333333334,0.875,0.765625,0.6739750789364967,0.6223535531298616,-0.4042755401469913,-0.4042755401469913,3,0,0,30,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8189,320,321,0,,1,1,738.39375,746.54375,0.9114583333333334,0.9518229166666666,0.78125,0.71875,0.1132467967286944,0.10493774244941093,0.33998067643769936,0.33998067643769936,0,0,0,31,1,1.0,1.0
pressure_disabled_null,restoration_stack,8189,320,321,0,,1,1,730.51875,735.10625,0.984375,0.9908854166666666,0.5625,0.5625,0.0975910257245727,0.0918375252316481,0.5348878272234171,0.5348878272234171,0,240,7,31,0,1.0,1.0
main,capsule_baseline,8190,320,321,0,,1,1,737.15625,743.396875,0.9713541666666666,0.9440104166666666,0.59375,0.75,0.5034918318615291,0.6076861278182437,0.1284704883282689,-0.1641601941045221,0,0,0,33,0,1.0,1.0
main,scheduled_prune_80,8190,320,321,0,,1,1,729.28125,731.959375,0.9713541666666666,0.9440104166666666,0.59375,0.75,0.49039540482692845,0.5845166885017876,0.1284704883282689,-0.11441563749792416,0,240,0,33,0,1.0,1.0
main,fixed_retirement_85,8190,320,321,0,,1,1,705.65625,697.334375,0.9713541666666666,0.9596354166666666,0.5625,0.71875,0.47300369424341404,0.5195084042279131,0.1284704883282689,0.12665082998563748,3,0,0,46,0,1.0,1.0
main,telemetry_breaker,8190,320,321,0,,1,1,692.16875,671.775,0.9765625,0.9622395833333334,0.5,0.625,0.43009799837112384,0.45120241129522587,0.1284704883282689,-0.06024549372656063,6,0,0,63,0,1.0,1.0
main,ecc_digest,8190,320,321,0,,1,1,737.15625,743.396875,0.9869791666666666,0.96875,0.53125,0.640625,0.4806916413802198,0.5680877033817422,0.4185151710796824,-0.08632792057351435,0,0,6,33,0,1.0,1.0
main,restoration_stack,8190,320,321,0,,1,1,698.83125,667.60625,0.9921875,0.9765625,0.5,0.609375,0.42388733463339784,0.4410172158770842,0.4194842343684648,0.15434810088774187,5,240,4,62,1,1.0,1.0
main,sham_retirement_85,8190,320,321,0,,1,1,705.65625,697.334375,0.9713541666666666,0.9440104166666666,0.59375,0.75,0.5034918318615291,0.6076861278182437,0.1284704883282689,-0.11669096333529128,3,0,0,33,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8190,320,321,0,,1,1,737.15625,743.396875,0.9791666666666666,0.9661458333333334,0.5625,0.71875,0.08718165349640714,0.10045713208372638,0.6293655223062762,0.3642271042758094,0,0,0,32,0,1.0,1.0
pressure_disabled_null,restoration_stack,8190,320,321,0,,1,1,729.28125,731.959375,0.9921875,0.984375,0.5,0.640625,0.0808678924391569,0.09135745268968119,0.7232720277307793,0.5240601465033332,0,240,5,32,0,1.0,1.0
main,capsule_baseline,8191,320,255,1,255,1,0,734.3375,743.61875,0.9609375,0.9361979166666666,0.78125,0.765625,0.6007018318518443,0.6315876538809394,-0.11279115702459186,-0.11279115702459186,0,0,0,30,2,1.0,1.0
main,scheduled_prune_80,8191,320,255,1,255,1,0,726.4625,732.18125,0.9609375,0.9361979166666666,0.78125,0.765625,0.580359383012381,0.6049402808403632,-0.06749596767166932,-0.06749596767166932,0,240,0,30,2,1.0,1.0
main,fixed_retirement_85,8191,320,321,0,,1,1,702.0875,697.103125,0.9609375,0.94140625,0.75,0.75,0.5333048955711932,0.5471158107682824,0.023999359577666413,-0.016497359244839194,3,0,0,47,4,1.0,1.0
main,telemetry_breaker,8191,320,321,0,,1,1,661.41875,653.7625,0.9583333333333334,0.9427083333333334,0.75,0.75,0.4499084485416637,0.4589718907663311,-0.03119030568366643,-0.03119030568366643,7,0,0,71,5,1.0,1.0
main,ecc_digest,8191,320,321,0,,1,1,734.3375,743.61875,0.9765625,0.9700520833333334,0.5625,0.59375,0.5440010540056319,0.5698077890715859,0.08642372081313243,0.07641153230330211,0,0,9,30,2,1.0,1.0
main,restoration_stack,8191,320,321,0,,1,1,654.14375,652.6875,0.9765625,0.9817708333333334,0.5,0.5,0.3975546402591844,0.3950449953073675,0.14938845008833512,0.14938845008833512,7,240,7,69,2,1.0,1.0
main,sham_retirement_85,8191,320,255,1,255,1,0,702.0875,697.103125,0.9609375,0.9361979166666666,0.78125,0.765625,0.6007018318518443,0.6315876538809394,-0.06780654163997646,-0.06780654163997646,3,0,0,30,2,1.0,1.0
pressure_disabled_null,capsule_baseline,8191,320,255,1,255,1,0,734.3375,743.61875,0.9817708333333334,0.9518229166666666,0.6875,0.71875,0.0945544255605826,0.10424430915599499,0.5457615359794088,0.42214318401970885,0,0,0,30,2,1.0,1.0
pressure_disabled_null,restoration_stack,8191,320,321,0,,1,1,726.4625,732.18125,0.9869791666666666,0.98046875,0.53125,0.546875,0.08643491160850135,0.09250425446618862,0.5480578367029321,0.5425246344225085,0,240,6,30,2,1.0,1.0
main,capsule_baseline,8192,320,235,1,235,1,0,739.25,740.925,0.953125,0.9166666666666666,0.78125,0.84375,0.6126218932993331,0.694619126881614,-0.09685599420815771,-0.7182840021956873,0,0,0,28,2,1.0,1.0
main,scheduled_prune_80,8192,320,235,1,235,1,0,731.375,729.4875,0.953125,0.9166666666666666,0.78125,0.84375,0.5890225880238694,0.6607186482600588,-0.09685599420815771,-0.7178420543145556,0,240,0,28,2,1.0,1.0
main,fixed_retirement_85,8192,320,235,1,235,1,0,705.125,693.45625,0.953125,0.9375,0.78125,0.8125,0.5663833481708902,0.5899732760023897,-0.09685599420815771,-0.7133861922346318,3,0,0,46,2,1.0,1.0
main,telemetry_breaker,8192,320,255,1,255,1,0,672.1,636.034375,0.9765625,0.9596354166666666,0.65625,0.6875,0.44046010250313117,0.4543459766969799,-0.09685599420815771,-0.562261964281769,8,0,0,75,3,1.0,1.0
main,ecc_digest,8192,320,235,1,235,1,0,739.25,740.925,0.9869791666666666,0.9596354166666666,0.65625,0.71875,0.5453058252848048,0.6264375745968294,-0.09685599420815771,-0.45591765544956586,0,0,8,28,1,1.0,1.0
main,restoration_stack,8192,320,321,0,,1,1,685.3,643.528125,0.9895833333333334,0.9765625,0.53125,0.625,0.43597376571955,0.4360648372165096,-0.09685599420815771,-0.29963963287698614,7,240,6,68,2,1.0,1.0
main,sham_retirement_85,8192,320,235,1,235,1,0,705.125,693.45625,0.953125,0.9166666666666666,0.78125,0.84375,0.6038654790042238,0.6901885090055221,-0.09685599420815771,-0.7182808307869133,3,0,0,28,2,1.0,1.0
pressure_disabled_null,capsule_baseline,8192,320,235,1,235,1,0,739.25,740.925,0.953125,0.9205729166666666,0.78125,0.8125,0.10703477457334402,0.12172620046024958,0.3563524592121141,-0.06124025672827793,0,0,0,28,2,1.0,1.0
pressure_disabled_null,restoration_stack,8192,320,321,0,,1,1,731.375,716.20625,0.9895833333333334,0.9739583333333334,0.625,0.703125,0.09107841941734596,0.09661739048786239,0.3563524592121141,0.33900465548576453,1,240,7,34,1,1.0,1.0
main,capsule_baseline,8193,320,321,0,,1,1,731.6875,739.1125,0.9739583333333334,0.9401041666666666,0.625,0.703125,0.5260385188802111,0.5996527839732834,0.07251760646456451,-0.1417168777729978,0,0,0,32,0,1.0,1.0
main,scheduled_prune_80,8193,320,321,0,,1,1,723.8125,727.675,0.9739583333333334,0.9401041666666666,0.625,0.703125,0.5105426867041116,0.5733194199980995,0.07292534120077954,-0.1331394795995806,0,240,0,32,0,1.0,1.0
main,fixed_retirement_85,8193,320,321,0,,1,1,698.78125,690.409375,0.9739583333333334,0.9466145833333334,0.53125,0.640625,0.46927091767231516,0.5196742643886895,0.07513362638555432,-0.07661449433557999,3,0,0,49,0,1.0,1.0
main,telemetry_breaker,8193,320,321,0,,1,1,692.03125,674.021875,0.9739583333333334,0.95703125,0.625,0.6875,0.44518851995133896,0.4583071346400577,0.1479617249589561,-0.011681587636997559,5,0,0,61,0,1.0,1.0
main,ecc_digest,8193,320,321,0,,1,1,731.6875,739.1125,0.984375,0.96484375,0.5,0.625,0.5031562152377351,0.5692486990468353,0.07357949002631159,0.07357949002631159,0,0,5,32,0,1.0,1.0
main,restoration_stack,8193,320,321,0,,1,1,707.03125,676.459375,0.984375,0.9765625,0.5,0.609375,0.45196005335165956,0.44579733366004637,0.1480980425588151,0.1480980425588151,4,240,4,55,0,1.0,1.0
main,sham_retirement_85,8193,320,321,0,,1,1,698.78125,690.409375,0.9739583333333334,0.9401041666666666,0.625,0.703125,0.5260385188802111,0.5996527839732834,0.07251760646456451,-0.1417168777729978,3,0,0,32,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8193,320,321,0,,1,1,731.6875,739.1125,0.9895833333333334,0.9544270833333334,0.5625,0.671875,0.08760972399791804,0.09811549204535992,0.584663799450951,0.5572552078112665,0,0,0,30,0,1.0,1.0
pressure_disabled_null,restoration_stack,8193,320,321,0,,1,1,723.8125,727.675,0.9895833333333334,0.9739583333333334,0.5,0.609375,0.08336622744753487,0.08999164463465657,0.5855161445343632,0.5855161445343632,0,240,4,30,0,1.0,1.0
main,capsule_baseline,8194,320,321,0,,1,1,731.95625,744.428125,0.9427083333333334,0.9401041666666666,0.84375,0.890625,0.6171805270946388,0.6404117676938778,-0.23482836516181815,-0.23482836516181815,0,0,0,31,2,1.0,1.0
main,scheduled_prune_80,8194,320,321,0,,1,1,724.08125,732.990625,0.9427083333333334,0.9401041666666666,0.84375,0.890625,0.6011601780981726,0.6169242533455642,-0.1975523181716643,-0.1975523181716643,0,240,0,31,2,1.0,1.0
main,fixed_retirement_85,8194,320,321,0,,1,1,701.01875,697.5375,0.9427083333333334,0.9505208333333334,0.8125,0.8125,0.5804239406929221,0.5551407194238852,-0.09081417494485411,-0.09081417494485411,3,0,0,47,3,1.0,1.0
main,telemetry_breaker,8194,320,321,0,,1,1,642.50625,640.334375,0.9661458333333334,0.9583333333333334,0.75,0.75,0.44551646415573504,0.4385900840914882,0.38003495201507353,-0.09626205576908164,8,0,0,74,2,1.0,1.0
main,ecc_digest,8194,320,321,0,,1,1,731.95625,744.428125,0.9817708333333334,0.98046875,0.71875,0.71875,0.5472278829960687,0.5651331686882965,0.2170159047223169,0.09753524330084062,0,0,10,30,2,1.0,1.0
main,restoration_stack,8194,320,321,0,,1,1,694.50625,691.240625,0.9817708333333334,0.98046875,0.71875,0.734375,0.47100781642543615,0.46568873241517983,0.2943050760751824,0.2943050760751824,5,240,8,58,2,1.0,1.0
main,sham_retirement_85,8194,320,321,0,,1,1,701.01875,697.5375,0.9427083333333334,0.9401041666666666,0.84375,0.890625,0.6171805270946388,0.6404117676938778,-0.19167451900797206,-0.19167451900797206,3,0,0,31,2,1.0,1.0
pressure_disabled_null,capsule_baseline,8194,320,321,0,,1,1,731.95625,744.428125,0.9479166666666666,0.9479166666666666,0.84375,0.859375,0.10762816619323197,0.1106832389564266,0.5382564397831731,0.3411093985009003,0,0,0,31,2,1.0,1.0
pressure_disabled_null,restoration_stack,8194,320,321,0,,1,1,724.08125,732.990625,0.9817708333333334,0.98046875,0.71875,0.71875,0.09596962430875915,0.09743907676024924,0.65382666513517,0.5442686584010504,0,240,9,30,2,1.0,1.0
main,capsule_baseline,8195,320,321,0,,1,1,733.16875,744.59375,0.8958333333333334,0.9270833333333334,1.0,0.859375,0.698369622258508,0.6981123449589013,-0.3948967381668189,-0.49926497619834653,0,0,0,30,1,1.0,1.0
main,scheduled_prune_80,8195,320,321,0,,1,1,725.29375,733.15625,0.8958333333333334,0.9270833333333334,1.0,0.859375,0.6728901957615586,0.668170224495109,-0.3948967381668189,-0.49213545198460307,0,240,0,30,1,1.0,1.0
main,fixed_retirement_85,8195,320,321,0,,1,1,704.48125,698.84375,0.8984375,0.9283854166666666,0.90625,0.8125,0.631447420046078,0.6267853413069311,-0.3948967381668189,-0.4555964684283327,3,0,0,48,1,1.0,1.0
main,telemetry_breaker,8195,320,321,0,,1,1,619.79375,644.04375,0.9270833333333334,0.9453125,0.8125,0.75,0.4394840236931138,0.4606064763599244,0.19361585276261029,0.1443401702109003,7,0,0,71,2,1.0,1.0
main,ecc_digest,8195,320,321,0,,1,1,733.16875,744.59375,0.9322916666666666,0.9453125,0.875,0.78125,0.6063940242239956,0.630631553018534,0.09586613071373196,-0.49847586955298917,0,0,8,30,1,1.0,1.0
main,restoration_stack,8195,320,321,0,,1,1,669.85625,668.45,0.9583333333333334,0.9713541666666666,0.75,0.6875,0.4314125072946971,0.4513015056467743,0.3588577723029436,0.17932091675014927,6,240,7,66,1,1.0,1.0
main,sham_retirement_85,8195,320,321,0,,1,1,704.48125,698.84375,0.8958333333333334,0.9270833333333334,1.0,0.859375,0.698369622258508,0.6981123449589013,-0.3948967381668189,-0.49926497619834653,3,0,0,30,1,1.0,1.0
pressure_disabled_null,capsule_baseline,8195,320,321,0,,1,1,733.16875,744.59375,0.8984375,0.9283854166666666,0.96875,0.859375,0.11330537071393645,0.11545786442347601,0.4209776620527923,0.3893706734961896,0,0,0,30,1,1.0,1.0
pressure_disabled_null,restoration_stack,8195,320,321,0,,1,1,725.29375,733.15625,0.9348958333333334,0.95703125,0.8125,0.734375,0.09999022315697637,0.10178881461949885,0.5798043785842486,0.4653771864864624,0,240,8,31,1,1.0,1.0
main,capsule_baseline,8196,320,321,0,,1,1,730.0125,738.6625,0.8723958333333334,0.8893229166666666,0.96875,0.921875,0.6687323625110594,0.6690204771103423,-0.17315478069949752,-0.17315478069949752,0,0,0,30,0,1.0,1.0
main,scheduled_prune_80,8196,320,321,0,,1,1,722.1375,727.225,0.8723958333333334,0.8893229166666666,0.96875,0.921875,0.653456143603083,0.6297199282137044,-0.16633345200493888,-0.16633345200493888,0,240,0,30,0,1.0,1.0
main,fixed_retirement_85,8196,320,321,0,,1,1,697.10625,691.2875,0.8932291666666666,0.9049479166666666,0.84375,0.8125,0.5960698252353447,0.5655351365301141,-0.031541714141668065,-0.031541714141668065,3,0,0,46,0,1.0,1.0
main,telemetry_breaker,8196,320,321,0,,1,1,632.5125,622.3125,0.9270833333333334,0.9466145833333334,0.78125,0.75,0.4637383557883509,0.43329720656154913,0.1053208726562761,0.1053208726562761,8,0,0,76,2,1.0,1.0
main,ecc_digest,8196,320,321,0,,1,1,730.0125,738.6625,0.9270833333333334,0.9375,0.75,0.6875,0.6031224725258558,0.6066333889404693,-0.001971771143690848,-0.021579429668406203,0,0,10,30,0,1.0,1.0
main,restoration_stack,8196,320,321,0,,1,1,667.825,650.0625,0.9479166666666666,0.9609375,0.6875,0.65625,0.4695864117994888,0.44146483070063064,0.11776206300988068,0.11776206300988068,6,240,8,64,2,1.0,1.0
main,sham_retirement_85,8196,320,321,0,,1,1,697.10625,691.2875,0.8723958333333334,0.8893229166666666,0.96875,0.921875,0.6687323625110594,0.6690204771103423,-0.17315478069949752,-0.17315478069949752,3,0,0,30,0,1.0,1.0
pressure_disabled_null,capsule_baseline,8196,320,321,0,,1,1,730.0125,738.6625,0.8932291666666666,0.90234375,0.9375,0.90625,0.11146551344635276,0.11150531633669891,0.5393895521256364,0.5393895521256364,0,0,0,30,0,1.0,1.0
