world,mode,schedule,seed,horizon_ticks,n_f_ticks,failed,first_failure_tick,disturbances_at_failure,final_disturbances_seen,mean_checkpoint_accuracy,minimum_checkpoint_accuracy,critical_omission_events,mean_critical_omissions,peak_critical_omissions,mean_active_context_tokens,peak_active_context_tokens,peak_instantaneous_rate,peak_rolling_rate_burden,synthetic_damage_auc,total_token_work,final_config_accuracy,final_requirement_accuracy
rate_sensitive,verified_capsule,burst_recovery,8260,160,20,1,20,3,20,0.9635416667,0.6666666667,2,0.125,1,394.35,560,0.3333333333,5.7885472627,105.7349029393,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8260,160,20,1,20,3,20,0.75,0.6666666667,15,0.9375,1,597.975,1090,0.1666666667,3.4351004282,67.9402106298,3500,0.6666666667,0.8333333333
rate_disabled_null,continuous_history,steady_load,8260,160,20,1,20,3,20,0.75,0.6666666667,15,0.9375,1,597.075,1090,0.1666666667,3.8127455909,76.7947999559,3500,0.6666666667,0.8333333333
rate_disabled_null,continuous_history,sudden_burst,8260,160,20,1,20,3,20,0.75,0.6666666667,15,0.9375,1,594.825,1090,0.8333333333,8.9004792516,596.821639515,3500,0.6666666667,0.8333333333
rate_disabled_null,continuous_history,burst_recovery,8260,160,20,1,20,3,20,0.7447916667,0.6666666667,15,0.9375,1,612.5375,1090,0.3333333333,5.7885472627,136.4849029393,3500,0.6666666667,0.8333333333
rate_disabled_null,ordinary_summary,slow_drip,8260,160,161,0,,,20,1.0,1.0,0,0.0,0,364.6625,540,0.1666666667,3.4351004282,32.6902106298,3500,1.0,1.0
rate_disabled_null,ordinary_summary,steady_load,8260,160,161,0,,,20,1.0,1.0,0,0.0,0,363.7625,540,0.1666666667,3.8127455909,41.5447999559,3500,1.0,1.0
rate_disabled_null,ordinary_summary,sudden_burst,8260,160,161,0,,,20,1.0,1.0,0,0.0,0,361.5125,540,0.8333333333,8.9004792516,561.571639515,3500,1.0,1.0
rate_disabled_null,ordinary_summary,burst_recovery,8260,160,161,0,,,20,1.0,1.0,0,0.0,0,379.225,540,0.3333333333,5.7885472627,101.2349029393,3500,1.0,1.0
rate_disabled_null,verified_capsule,slow_drip,8260,160,161,0,,,20,1.0,1.0,0,0.0,0,379.7875,560,0.1666666667,3.4351004282,33.6902106298,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8260,160,161,0,,,20,1.0,1.0,0,0.0,0,378.8875,560,0.1666666667,3.8127455909,43.5447999559,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8260,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,376.6375,560,0.8333333333,8.9004792516,566.071639515,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8260,160,161,0,,,20,1.0,1.0,0,0.0,0,394.35,560,0.3333333333,5.7885472627,102.4849029393,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8261,160,68,1,68,9,20,0.9270833333,0.8333333333,8,0.5625,2,619.725,1090,0.1666666667,3.4379881125,54.7021298694,3500,1.0,1.0
rate_sensitive,continuous_history,steady_load,8261,160,66,1,66,9,20,0.9322916667,0.8333333333,7,0.4375,1,619.2625,1090,0.1666666667,3.7490423427,62.6584237945,3500,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8261,160,20,1,20,3,20,0.9010416667,0.75,9,0.625,2,618.10625,1090,0.8333333333,9.8194965004,599.8971855665,3500,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8261,160,61,1,61,9,20,0.9270833333,0.8333333333,8,0.5625,2,636.63125,1090,0.3333333333,5.8470379866,143.7303553536,3500,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8261,160,161,0,,,20,0.9427083333,0.8333333333,6,0.375,1,362.9125,554,0.1666666667,3.4379881125,48.4521298694,3500,0.9166666667,0.8333333333
rate_sensitive,ordinary_summary,steady_load,8261,160,161,0,,,20,0.9427083333,0.8333333333,6,0.375,1,362.45,554,0.1666666667,3.7490423427,59.4084237945,3500,0.9166666667,0.8333333333
rate_sensitive,ordinary_summary,sudden_burst,8261,160,62,1,62,10,20,0.9427083333,0.75,5,0.375,2,361.29375,554,0.8333333333,9.8194965004,590.1471855665,3500,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8261,160,161,0,,,20,0.9427083333,0.8333333333,6,0.375,1,379.81875,554,0.3333333333,5.8470379866,133.2303553536,3500,0.9166666667,0.8333333333
rate_sensitive,verified_capsule,slow_drip,8261,160,161,0,,,20,0.9895833333,0.8333333333,2,0.125,1,378.0375,574,0.1666666667,3.4379881125,43.4521298694,3500,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8261,160,161,0,,,20,0.9895833333,0.8333333333,2,0.125,1,377.575,574,0.1666666667,3.7490423427,54.9084237945,3500,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8261,160,22,1,22,5,20,0.9791666667,0.8333333333,3,0.1875,1,376.41875,574,0.8333333333,9.8194965004,585.1471855665,3500,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8261,160,161,0,,,20,1.0,1.0,2,0.125,1,394.94375,574,0.3333333333,5.8470379866,127.4803553536,3500,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8261,160,161,0,,,20,1.0,1.0,0,0.0,0,619.725,1090,0.1666666667,3.4379881125,35.9521298694,3500,1.0,1.0
rate_disabled_null,continuous_history,steady_load,8261,160,161,0,,,20,1.0,1.0,0,0.0,0,619.2625,1090,0.1666666667,3.7490423427,46.9084237945,3500,1.0,1.0
rate_disabled_null,continuous_history,sudden_burst,8261,160,161,0,,,20,1.0,1.0,0,0.0,0,618.10625,1090,0.8333333333,9.8194965004,575.3971855665,3500,1.0,1.0
rate_disabled_null,continuous_history,burst_recovery,8261,160,161,0,,,20,1.0,1.0,0,0.0,0,636.63125,1090,0.3333333333,5.8470379866,120.4803553536,3500,1.0,1.0
rate_disabled_null,ordinary_summary,slow_drip,8261,160,116,1,116,15,20,0.8072916667,0.5,11,1.1875,3,362.9125,554,0.1666666667,3.4379881125,79.7021298694,3500,0.5,0.5
rate_disabled_null,ordinary_summary,steady_load,8261,160,112,1,112,15,20,0.8072916667,0.5,11,1.1875,3,362.45,554,0.1666666667,3.7490423427,91.1584237945,3500,0.5,0.5
rate_disabled_null,ordinary_summary,sudden_burst,8261,160,102,1,102,15,20,0.8072916667,0.5,11,1.25,3,361.29375,554,0.8333333333,9.8194965004,620.8971855665,3500,0.5,0.5
rate_disabled_null,ordinary_summary,burst_recovery,8261,160,115,1,115,15,20,0.796875,0.5,11,1.25,3,379.81875,554,0.3333333333,5.8470379866,165.9803553536,3500,0.5,0.5
rate_disabled_null,verified_capsule,slow_drip,8261,160,161,0,,,20,1.0,1.0,0,0.0,0,378.0375,574,0.1666666667,3.4379881125,36.9521298694,3500,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8261,160,161,0,,,20,1.0,1.0,0,0.0,0,377.575,574,0.1666666667,3.7490423427,48.9084237945,3500,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8261,160,161,0,,,20,1.0,1.0,1,0.0625,1,376.41875,574,0.8333333333,9.8194965004,579.8971855665,3500,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8261,160,161,0,,,20,1.0,1.0,0,0.0,0,394.94375,574,0.3333333333,5.8470379866,121.7303553536,3500,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8262,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,591.5625,1080,0.1666666667,3.4548375482,39.8568230651,3490,1.0,1.0
rate_sensitive,continuous_history,steady_load,8262,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,591.1875,1080,0.1666666667,3.8609018833,45.9462364715,3490,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8262,160,161,0,,,20,0.984375,0.8333333333,2,0.125,1,590.25,1080,0.8333333333,10.8275606314,583.1005207692,3490,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8262,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,606.825,1080,0.3333333333,5.7863032794,110.6847375199,3490,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8262,160,161,0,,,20,0.9375,0.75,6,0.4375,2,361.3125,537,0.1666666667,3.4548375482,49.3568230651,3490,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,steady_load,8262,160,161,0,,,20,0.9375,0.75,6,0.4375,2,360.9375,537,0.1666666667,3.8609018833,58.1962364715,3490,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,sudden_burst,8262,160,101,1,101,14,20,0.875,0.5833333333,7,0.8125,3,360.0,537,0.8333333333,10.8275606314,609.3505207692,3490,0.8333333333,0.8333333333
rate_sensitive,ordinary_summary,burst_recovery,8262,160,161,0,,,20,0.9270833333,0.75,7,0.5,2,376.575,537,0.3333333333,5.7863032794,123.4347375199,3490,0.8333333333,0.8333333333
rate_sensitive,verified_capsule,slow_drip,8262,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,376.4375,557,0.1666666667,3.4548375482,35.6068230651,3490,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8262,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,376.0625,557,0.1666666667,3.8609018833,43.6962364715,3490,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8262,160,60,1,60,8,20,0.9583333333,0.6666666667,3,0.25,2,375.125,557,0.8333333333,10.8275606314,584.8505207692,3490,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8262,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,391.7,557,0.3333333333,5.7863032794,107.1847375199,3490,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8262,160,161,0,,,20,0.84375,0.8333333333,15,0.9375,1,591.5625,1080,0.1666666667,3.4548375482,70.6068230651,3490,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,steady_load,8262,160,161,0,,,20,0.84375,0.8333333333,15,0.9375,1,591.1875,1080,0.1666666667,3.8609018833,78.6962364715,3490,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,sudden_burst,8262,160,161,0,,,20,0.84375,0.8333333333,15,0.9375,1,590.25,1080,0.8333333333,10.8275606314,614.1005207692,3490,0.8333333333,0.8333333333
rate_disabled_null,continuous_history,burst_recovery,8262,160,161,0,,,20,0.84375,0.8333333333,15,0.9375,1,606.825,1080,0.3333333333,5.7863032794,141.6847375199,3490,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,slow_drip,8262,160,161,0,,,20,0.9479166667,0.8333333333,5,0.3125,1,361.3125,537,0.1666666667,3.4548375482,45.6068230651,3490,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,steady_load,8262,160,161,0,,,20,0.9479166667,0.8333333333,5,0.3125,1,360.9375,537,0.1666666667,3.8609018833,53.6962364715,3490,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,sudden_burst,8262,160,161,0,,,20,0.9479166667,0.8333333333,5,0.3125,1,360.0,537,0.8333333333,10.8275606314,589.1005207692,3490,0.8333333333,0.8333333333
rate_disabled_null,ordinary_summary,burst_recovery,8262,160,161,0,,,20,0.9479166667,0.8333333333,5,0.3125,1,376.575,537,0.3333333333,5.7863032794,116.6847375199,3490,0.8333333333,0.8333333333
rate_disabled_null,verified_capsule,slow_drip,8262,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,376.4375,557,0.1666666667,3.4548375482,38.3568230651,3490,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8262,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,376.0625,557,0.1666666667,3.8609018833,46.9462364715,3490,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8262,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,375.125,557,0.8333333333,10.8275606314,583.6005207692,3490,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8262,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,391.7,557,0.3333333333,5.7863032794,111.1847375199,3490,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8263,160,76,1,76,10,20,0.9635416667,0.75,3,0.1875,1,586.275,1050,0.1666666667,3.3207387356,36.8310158836,3460,1.0,1.0
rate_sensitive,continuous_history,steady_load,8263,160,72,1,72,10,20,0.9739583333,0.75,2,0.125,1,586.6125,1050,0.1666666667,3.5468297059,45.0559245794,3460,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8263,160,62,1,62,10,20,0.9479166667,0.75,4,0.25,1,587.45625,1050,0.8333333333,9.0195362825,551.6276051537,3460,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8263,160,75,1,75,10,20,0.9739583333,0.75,2,0.125,1,601.025,1050,0.3333333333,5.0107573133,89.254137616,3460,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8263,160,76,1,76,10,20,0.921875,0.6666666667,5,0.375,2,354.7125,520,0.1666666667,3.3207387356,45.0810158836,3460,1.0,0.8333333333
rate_sensitive,ordinary_summary,steady_load,8263,160,72,1,72,10,20,0.9739583333,0.75,3,0.1875,1,355.05,520,0.1666666667,3.5468297059,46.8059245794,3460,1.0,0.8333333333
rate_sensitive,ordinary_summary,sudden_burst,8263,160,62,1,62,10,20,0.9635416667,0.75,3,0.1875,1,355.89375,520,0.8333333333,9.0195362825,546.3776051537,3460,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8263,160,75,1,75,10,20,0.9739583333,0.75,3,0.1875,1,369.4625,520,0.3333333333,5.0107573133,92.004137616,3460,1.0,0.8333333333
rate_sensitive,verified_capsule,slow_drip,8263,160,108,1,108,14,20,0.9791666667,0.6666666667,1,0.0625,1,369.8375,540,0.1666666667,3.3207387356,35.5810158836,3460,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8263,160,106,1,106,14,20,1.0,1.0,0,0.0,0,370.175,540,0.1666666667,3.5468297059,39.8059245794,3460,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8263,160,101,1,101,14,20,1.0,1.0,0,0.0,0,371.01875,540,0.8333333333,9.0195362825,539.3776051537,3460,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8263,160,101,1,101,14,20,1.0,1.0,0,0.0,0,384.5875,540,0.3333333333,5.0107573133,85.754137616,3460,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8263,160,124,1,124,16,20,0.9739583333,0.9166666667,15,1.1875,2,586.275,1050,0.1666666667,3.3207387356,79.0810158836,3460,1.0,0.6666666667
rate_disabled_null,continuous_history,steady_load,8263,160,128,1,128,16,20,0.9739583333,0.9166666667,15,1.1875,2,586.6125,1050,0.1666666667,3.5468297059,84.5559245794,3460,1.0,0.6666666667
rate_disabled_null,continuous_history,sudden_burst,8263,160,138,1,138,16,20,0.9791666667,0.9166666667,15,1.125,2,587.45625,1050,0.8333333333,9.0195362825,578.8776051537,3460,1.0,0.6666666667
rate_disabled_null,continuous_history,burst_recovery,8263,160,125,1,125,16,20,0.9739583333,0.9166666667,16,1.25,2,601.025,1050,0.3333333333,5.0107573133,132.004137616,3460,1.0,0.6666666667
rate_disabled_null,ordinary_summary,slow_drip,8263,160,161,0,,,20,0.9479166667,0.8333333333,6,0.375,1,354.7125,520,0.1666666667,3.3207387356,45.8310158836,3460,1.0,0.8333333333
rate_disabled_null,ordinary_summary,steady_load,8263,160,161,0,,,20,0.9479166667,0.8333333333,6,0.375,1,355.05,520,0.1666666667,3.5468297059,53.3059245794,3460,1.0,0.8333333333
rate_disabled_null,ordinary_summary,sudden_burst,8263,160,161,0,,,20,0.9479166667,0.8333333333,7,0.4375,1,355.89375,520,0.8333333333,9.0195362825,552.6276051537,3460,1.0,0.8333333333
rate_disabled_null,ordinary_summary,burst_recovery,8263,160,161,0,,,20,0.9479166667,0.8333333333,6,0.375,1,369.4625,520,0.3333333333,5.0107573133,96.004137616,3460,1.0,0.8333333333
rate_disabled_null,verified_capsule,slow_drip,8263,160,44,1,44,6,20,0.9583333333,0.75,6,0.375,1,369.8375,540,0.1666666667,3.3207387356,50.5810158836,3460,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8263,160,48,1,48,6,20,0.9583333333,0.75,6,0.375,1,370.175,540,0.1666666667,3.5468297059,55.5559245794,3460,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8263,160,58,1,58,6,20,0.9791666667,0.8333333333,4,0.25,1,371.01875,540,0.8333333333,9.0195362825,548.6276051537,3460,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8263,160,45,1,45,6,20,0.9583333333,0.75,6,0.375,1,384.5875,540,0.3333333333,5.0107573133,101.754137616,3460,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8264,160,20,1,20,3,20,0.90625,0.6666666667,7,0.5625,2,586.4625,1080,0.1666666667,3.4177146396,54.6688429048,3490,1.0,1.0
rate_sensitive,continuous_history,steady_load,8264,160,20,1,20,3,20,0.9270833333,0.75,7,0.4375,1,587.675,1080,0.1666666667,3.7514055821,60.1358448504,3490,1.0,1.0
rate_sensitive,continuous_history,sudden_burst,8264,160,20,1,20,3,20,0.8802083333,0.6666666667,9,0.6875,2,590.70625,1080,0.8333333333,10.0005555162,566.701400317,3490,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8264,160,20,1,20,3,20,0.90625,0.6666666667,7,0.5625,2,602.24375,1080,0.3333333333,4.910503718,105.0563360005,3490,1.0,1.0
rate_sensitive,ordinary_summary,slow_drip,8264,160,36,1,36,5,20,0.9322916667,0.75,6,0.375,1,354.9625,537,0.1666666667,3.4177146396,49.1688429048,3490,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8264,160,32,1,32,5,20,0.9322916667,0.75,6,0.375,1,356.175,537,0.1666666667,3.7514055821,59.8858448504,3490,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8264,160,22,1,22,5,20,0.9166666667,0.75,7,0.4375,1,359.20625,537,0.8333333333,10.0005555162,556.701400317,3490,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8264,160,35,1,35,5,20,0.9166666667,0.75,7,0.4375,1,370.74375,537,0.3333333333,4.910503718,97.8063360005,3490,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8264,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,370.0875,557,0.1666666667,3.4177146396,38.9188429048,3490,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8264,160,161,0,,,20,0.9947916667,0.9166666667,1,0.0625,1,371.3,557,0.1666666667,3.7514055821,49.3858448504,3490,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8264,160,22,1,22,5,20,0.96875,0.75,3,0.1875,1,374.33125,557,0.8333333333,10.0005555162,550.951400317,3490,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8264,160,126,1,126,17,20,0.9635416667,0.8333333333,4,0.25,1,385.86875,557,0.3333333333,4.910503718,94.3063360005,3490,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8264,160,161,0,,,20,1.0,1.0,0,0.0,0,586.4625,1080,0.1666666667,3.4177146396,35.1688429048,3490,1.0,1.0
rate_disabled_null,continuous_history,steady_load,8264,160,161,0,,,20,1.0,1.0,0,0.0,0,587.675,1080,0.1666666667,3.7514055821,44.8858448504,3490,1.0,1.0
rate_disabled_null,continuous_history,sudden_burst,8264,160,161,0,,,20,1.0,1.0,0,0.0,0,590.70625,1080,0.8333333333,10.0005555162,538.951400317,3490,1.0,1.0
rate_disabled_null,continuous_history,burst_recovery,8264,160,161,0,,,20,1.0,1.0,0,0.0,0,602.24375,1080,0.3333333333,4.910503718,83.0563360005,3490,1.0,1.0
rate_disabled_null,ordinary_summary,slow_drip,8264,160,36,1,36,5,20,0.7083333333,0.3333333333,13,1.4375,4,354.9625,537,0.1666666667,3.4177146396,86.1688429048,3490,0.3333333333,0.3333333333
rate_disabled_null,ordinary_summary,steady_load,8264,160,32,1,32,5,20,0.7083333333,0.3333333333,13,1.4375,4,356.175,537,0.1666666667,3.7514055821,98.3858448504,3490,0.3333333333,0.3333333333
rate_disabled_null,ordinary_summary,sudden_burst,8264,160,22,1,22,5,20,0.6822916667,0.3333333333,14,1.5625,4,359.20625,537,0.8333333333,10.0005555162,598.701400317,3490,0.3333333333,0.3333333333
rate_disabled_null,ordinary_summary,burst_recovery,8264,160,35,1,35,5,20,0.7083333333,0.3333333333,13,1.4375,4,370.74375,537,0.3333333333,4.910503718,136.3063360005,3490,0.3333333333,0.3333333333
rate_disabled_null,verified_capsule,slow_drip,8264,160,161,0,,,20,1.0,1.0,0,0.0,0,370.0875,557,0.1666666667,3.4177146396,36.1688429048,3490,1.0,1.0
rate_disabled_null,verified_capsule,steady_load,8264,160,161,0,,,20,1.0,1.0,0,0.0,0,371.3,557,0.1666666667,3.7514055821,46.8858448504,3490,1.0,1.0
rate_disabled_null,verified_capsule,sudden_burst,8264,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,374.33125,557,0.8333333333,10.0005555162,543.451400317,3490,1.0,1.0
rate_disabled_null,verified_capsule,burst_recovery,8264,160,161,0,,,20,1.0,1.0,0,0.0,0,385.86875,557,0.3333333333,4.910503718,84.3063360005,3490,1.0,1.0
rate_sensitive,continuous_history,slow_drip,8265,160,156,1,156,20,20,0.96875,0.6666666667,2,0.125,1,630.1625,1120,0.1666666667,3.4199647387,35.7192845023,3530,0.6666666667,0.8333333333
rate_sensitive,continuous_history,steady_load,8265,160,152,1,152,20,20,0.96875,0.6666666667,2,0.125,1,630.0125,1120,0.1666666667,3.7750269897,48.4059312032,3530,0.6666666667,0.8333333333
rate_sensitive,continuous_history,sudden_burst,8265,160,101,1,101,14,20,0.9739583333,0.75,2,0.1875,2,629.6375,1120,0.8333333333,9.3531,573.9649503663,3530,1.0,1.0
rate_sensitive,continuous_history,burst_recovery,8265,160,155,1,155,20,20,0.96875,0.6666666667,2,0.125,1,647.26875,1120,0.3333333333,4.9114812385,97.1797677008,3530,0.6666666667,0.8333333333
rate_sensitive,ordinary_summary,slow_drip,8265,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,365.4125,540,0.1666666667,3.4199647387,34.9692845023,3530,1.0,1.0
rate_sensitive,ordinary_summary,steady_load,8265,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,365.2625,540,0.1666666667,3.7750269897,46.6559312032,3530,1.0,1.0
rate_sensitive,ordinary_summary,sudden_burst,8265,160,62,1,62,10,20,0.9479166667,0.75,5,0.375,2,364.8875,540,0.8333333333,9.3531,581.9649503663,3530,1.0,1.0
rate_sensitive,ordinary_summary,burst_recovery,8265,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,382.51875,540,0.3333333333,4.9114812385,96.1797677008,3530,1.0,1.0
rate_sensitive,verified_capsule,slow_drip,8265,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,380.5375,560,0.1666666667,3.4199647387,38.2192845023,3530,1.0,1.0
rate_sensitive,verified_capsule,steady_load,8265,160,161,0,,,20,0.9895833333,0.8333333333,1,0.0625,1,380.3875,560,0.1666666667,3.7750269897,51.4059312032,3530,1.0,1.0
rate_sensitive,verified_capsule,sudden_burst,8265,160,101,1,101,14,20,0.96875,0.8333333333,3,0.1875,1,380.0125,560,0.8333333333,9.3531,574.7149503663,3530,1.0,1.0
rate_sensitive,verified_capsule,burst_recovery,8265,160,161,0,,,20,1.0,1.0,0,0.0,0,397.64375,560,0.3333333333,4.9114812385,97.4297677008,3530,1.0,1.0
rate_disabled_null,continuous_history,slow_drip,8265,160,161,0,,,20,0.8697916667,0.8333333333,16,1.0,1,630.1625,1120,0.1666666667,3.4199647387,73.4692845023,3530,0.8333333333,0.8333333333
